Date,Time,Temperature(C),Humidity(%RH)
2024-07-20,18:48,35.86,66.71
2024-07-20,18:49,35.83,66.66
2024-07-20,18:50,35.8,66.61
2024-07-20,18:51,35.78,66.56
2024-07-20,18:52,35.75,66.52
2024-07-20,18:53,35.72,66.47
2024-07-20,18:54,35.7,66.42
2024-07-20,18:55,35.67,66.37
2024-07-20,18:56,35.64,66.32
2024-07-20,18:57,35.58,66.19
2024-07-20,18:58,35.6,66.21
2024-07-20,18:59,35.62,66.23
2024-07-20,19:00,35.64,66.26
2024-07-20,19:01,35.66,66.28
2024-07-20,19:02,35.69,66.3
2024-07-20,19:03,35.71,66.33
2024-07-20,19:04,35.73,66.35
2024-07-20,19:05,35.75,66.37
2024-07-20,19:06,35.78,66.4
2024-07-20,19:07,35.71,66.37
2024-07-20,19:08,35.7,66.3
2024-07-20,19:09,35.69,66.23
2024-07-20,19:10,35.67,66.15
2024-07-20,19:11,35.66,66.08
2024-07-20,19:12,35.64,66.0
2024-07-20,19:13,35.63,65.93
2024-07-20,19:14,35.61,65.85
2024-07-20,19:15,35.6,65.78
2024-07-20,19:16,35.58,65.7
2024-07-20,19:17,35.51,66.18
2024-07-20,19:18,35.53,66.16
2024-07-20,19:19,35.56,66.13
2024-07-20,19:20,35.59,66.11
2024-07-20,19:21,35.61,66.08
2024-07-20,19:22,35.64,66.06
2024-07-20,19:23,35.67,66.03
2024-07-20,19:24,35.69,66.01
2024-07-20,19:25,35.72,65.98
2024-07-20,19:26,35.75,65.95
2024-07-20,19:27,35.75,66.05
2024-07-20,19:28,35.74,66.01
2024-07-20,19:29,35.73,65.97
2024-07-20,19:30,35.72,65.93
2024-07-20,19:31,35.71,65.89
2024-07-20,19:32,35.69,65.85
2024-07-20,19:33,35.68,65.81
2024-07-20,19:34,35.67,65.77
2024-07-20,19:35,35.66,65.73
2024-07-20,19:36,35.64,65.69
2024-07-20,19:37,35.64,65.07
2024-07-20,19:38,35.66,65.14
2024-07-20,19:39,35.69,65.21
2024-07-20,19:40,35.72,65.28
2024-07-20,19:41,35.74,65.35
2024-07-20,19:42,35.77,65.42
2024-07-20,19:43,35.8,65.49
2024-07-20,19:44,35.82,65.56
2024-07-20,19:45,35.85,65.63
2024-07-20,19:46,35.88,65.71
2024-07-20,19:47,35.7,65.17
2024-07-20,19:48,35.67,65.14
2024-07-20,19:49,35.64,65.1
2024-07-20,19:50,35.6,65.07
2024-07-20,19:51,35.57,65.03
2024-07-20,19:52,35.53,65.0
2024-07-20,19:53,35.5,64.96
2024-07-20,19:54,35.46,64.93
2024-07-20,19:55,35.43,64.89
2024-07-20,19:56,35.39,64.85
2024-07-20,19:57,35.64,65.0
2024-07-20,19:58,35.62,64.98
2024-07-20,19:59,35.59,64.96
2024-07-20,20:00,35.56,64.94
2024-07-20,20:01,35.53,64.92
2024-07-20,20:02,35.51,64.9
2024-07-20,20:03,35.48,64.88
2024-07-20,20:04,35.45,64.86
2024-07-20,20:05,35.42,64.84
2024-07-20,20:06,35.39,64.82
2024-07-20,20:07,35.51,64.93
2024-07-20,20:08,35.49,64.96
2024-07-20,20:09,35.46,64.99
2024-07-20,20:10,35.43,65.03
2024-07-20,20:11,35.4,65.06
2024-07-20,20:12,35.38,65.1
2024-07-20,20:13,35.35,65.13
2024-07-20,20:14,35.32,65.17
2024-07-20,20:15,35.29,65.2
2024-07-20,20:16,35.26,65.24
2024-07-20,20:17,35.32,65.19
2024-07-20,20:18,35.3,65.21
2024-07-20,20:19,35.28,65.23
2024-07-20,20:20,35.26,65.25
2024-07-20,20:21,35.24,65.27
2024-07-20,20:22,35.21,65.29
2024-07-20,20:23,35.19,65.31
2024-07-20,20:24,35.17,65.33
2024-07-20,20:25,35.15,65.35
2024-07-20,20:26,35.12,65.38
2024-07-20,20:27,35.16,65.71
2024-07-20,20:28,35.13,65.68
2024-07-20,20:29,35.1,65.64
2024-07-20,20:30,35.07,65.61
2024-07-20,20:31,35.04,65.57
2024-07-20,20:32,35.01,65.54
2024-07-20,20:33,34.98,65.5
2024-07-20,20:34,34.95,65.47
2024-07-20,20:35,34.92,65.43
2024-07-20,20:36,34.88,65.39
2024-07-20,20:37,35.08,65.61
2024-07-20,20:38,35.05,65.62
2024-07-20,20:39,35.02,65.64
2024-07-20,20:40,34.98,65.66
2024-07-20,20:41,34.95,65.68
2024-07-20,20:42,34.91,65.7
2024-07-20,20:43,34.88,65.72
2024-07-20,20:44,34.84,65.74
2024-07-20,20:45,34.81,65.76
2024-07-20,20:46,34.77,65.78
2024-07-20,20:47,34.88,65.51
2024-07-20,20:48,34.86,65.54
2024-07-20,20:49,34.83,65.57
2024-07-20,20:50,34.8,65.6
2024-07-20,20:51,34.78,65.63
2024-07-20,20:52,34.75,65.67
2024-07-20,20:53,34.72,65.7
2024-07-20,20:54,34.7,65.73
2024-07-20,20:55,34.67,65.76
2024-07-20,20:56,34.64,65.8
2024-07-20,20:57,34.76,65.85
2024-07-20,20:58,34.74,65.92
2024-07-20,20:59,34.72,65.99
2024-07-20,21:00,34.7,66.06
2024-07-20,21:01,34.68,66.13
2024-07-20,21:02,34.66,66.2
2024-07-20,21:03,34.64,66.27
2024-07-20,21:04,34.62,66.34
2024-07-20,21:05,34.6,66.41
2024-07-20,21:06,34.58,66.49
2024-07-20,21:07,34.66,66.39
2024-07-20,21:08,34.64,66.43
2024-07-20,21:09,34.61,66.47
2024-07-20,21:10,34.58,66.51
2024-07-20,21:11,34.55,66.55
2024-07-20,21:12,34.52,66.59
2024-07-20,21:13,34.49,66.63
2024-07-20,21:14,34.46,66.67
2024-07-20,21:15,34.43,66.71
2024-07-20,21:16,34.4,66.76
2024-07-20,21:17,34.52,66.56
2024-07-20,21:18,34.5,66.58
2024-07-20,21:19,34.47,66.6
2024-07-20,21:20,34.44,66.63
2024-07-20,21:21,34.41,66.65
2024-07-20,21:22,34.38,66.67
2024-07-20,21:23,34.35,66.7
2024-07-20,21:24,34.32,66.72
2024-07-20,21:25,34.29,66.74
2024-07-20,21:26,34.26,66.77
2024-07-20,21:27,34.4,66.72
2024-07-20,21:28,34.38,66.77
2024-07-20,21:29,34.35,66.83
2024-07-20,21:30,34.32,66.89
2024-07-20,21:31,34.29,66.95
2024-07-20,21:32,34.26,67.0
2024-07-20,21:33,34.23,67.06
2024-07-20,21:34,34.2,67.12
2024-07-20,21:35,34.17,67.18
2024-07-20,21:36,34.14,67.24
2024-07-20,21:37,34.33,67.12
2024-07-20,21:38,34.31,67.16
2024-07-20,21:39,34.29,67.2
2024-07-20,21:40,34.27,67.24
2024-07-20,21:41,34.25,67.28
2024-07-20,21:42,34.23,67.33
2024-07-20,21:43,34.21,67.37
2024-07-20,21:44,34.19,67.41
2024-07-20,21:45,34.17,67.45
2024-07-20,21:46,34.14,67.5
2024-07-20,21:47,34.23,67.55
2024-07-20,21:48,34.2,67.63
2024-07-20,21:49,34.17,67.71
2024-07-20,21:50,34.14,67.79
2024-07-20,21:51,34.11,67.87
2024-07-20,21:52,34.08,67.95
2024-07-20,21:53,34.05,68.03
2024-07-20,21:54,34.02,68.11
2024-07-20,21:55,33.99,68.19
2024-07-20,21:56,33.95,68.28
2024-07-20,21:57,34.14,68.38
2024-07-20,21:58,34.12,68.37
2024-07-20,21:59,34.09,68.35
2024-07-20,22:00,34.06,68.34
2024-07-20,22:01,34.03,68.32
2024-07-20,22:02,34.01,68.31
2024-07-20,22:03,33.98,68.29
2024-07-20,22:04,33.95,68.28
2024-07-20,22:05,33.92,68.26
2024-07-20,22:06,33.89,68.24
2024-07-20,22:07,34.02,68.29
2024-07-20,22:08,34.0,68.35
2024-07-20,22:09,33.97,68.41
2024-07-20,22:10,33.94,68.47
2024-07-20,22:11,33.91,68.53
2024-07-20,22:12,33.88,68.59
2024-07-20,22:13,33.85,68.65
2024-07-20,22:14,33.82,68.71
2024-07-20,22:15,33.79,68.77
2024-07-20,22:16,33.76,68.84
2024-07-20,22:17,34.02,68.86
2024-07-20,22:18,34.0,68.93
2024-07-20,22:19,33.97,69.0
2024-07-20,22:20,33.94,69.08
2024-07-20,22:21,33.91,69.15
2024-07-20,22:22,33.88,69.23
2024-07-20,22:23,33.85,69.3
2024-07-20,22:24,33.82,69.38
2024-07-20,22:25,33.79,69.45
2024-07-20,22:26,33.76,69.53
2024-07-20,22:27,33.55,69.57
2024-07-20,22:28,33.58,69.61
2024-07-20,22:29,33.62,69.65
2024-07-20,22:30,33.66,69.7
2024-07-20,22:31,33.69,69.74
2024-07-20,22:32,33.73,69.78
2024-07-20,22:33,33.77,69.83
2024-07-20,22:34,33.8,69.87
2024-07-20,22:35,33.84,69.91
2024-07-20,22:36,33.88,69.96
2024-07-20,22:37,33.91,69.66
2024-07-20,22:38,33.88,69.64
2024-07-20,22:39,33.85,69.62
2024-07-20,22:40,33.82,69.6
2024-07-20,22:41,33.79,69.58
2024-07-20,22:42,33.76,69.55
2024-07-20,22:43,33.73,69.53
2024-07-20,22:44,33.7,69.51
2024-07-20,22:45,33.67,69.49
2024-07-20,22:46,33.64,69.46
2024-07-20,22:47,33.83,69.36
2024-07-20,22:48,33.81,69.39
2024-07-20,22:49,33.79,69.42
2024-07-20,22:50,33.76,69.45
2024-07-20,22:51,33.74,69.48
2024-07-20,22:52,33.72,69.52
2024-07-20,22:53,33.69,69.55
2024-07-20,22:54,33.67,69.58
2024-07-20,22:55,33.65,69.61
2024-07-20,22:56,33.62,69.65
2024-07-20,22:57,33.59,69.84
2024-07-20,22:58,33.61,69.82
2024-07-20,22:59,33.64,69.79
2024-07-20,23:00,33.67,69.76
2024-07-20,23:01,33.69,69.73
2024-07-20,23:02,33.72,69.71
2024-07-20,23:03,33.75,69.68
2024-07-20,23:04,33.77,69.65
2024-07-20,23:05,33.8,69.62
2024-07-20,23:06,33.83,69.59
2024-07-20,23:07,33.77,69.74
2024-07-20,23:08,33.75,69.76
2024-07-20,23:09,33.73,69.79
2024-07-20,23:10,33.7,69.81
2024-07-20,23:11,33.68,69.84
2024-07-20,23:12,33.66,69.86
2024-07-20,23:13,33.63,69.89
2024-07-20,23:14,33.61,69.91
2024-07-20,23:15,33.59,69.94
2024-07-20,23:16,33.56,69.97
2024-07-20,23:17,33.52,69.93
2024-07-20,23:18,33.53,69.93
2024-07-20,23:19,33.55,69.94
2024-07-20,23:20,33.57,69.95
2024-07-20,23:21,33.58,69.96
2024-07-20,23:22,33.6,69.96
2024-07-20,23:23,33.62,69.97
2024-07-20,23:24,33.63,69.98
2024-07-20,23:25,33.65,69.99
2024-07-20,23:26,33.67,70.0
2024-07-20,23:27,33.7,69.89
2024-07-20,23:28,33.68,69.93
2024-07-20,23:29,33.66,69.98
2024-07-20,23:30,33.63,70.03
2024-07-20,23:31,33.61,70.08
2024-07-20,23:32,33.59,70.13
2024-07-20,23:33,33.56,70.18
2024-07-20,23:34,33.54,70.23
2024-07-20,23:35,33.52,70.28
2024-07-20,23:36,33.49,70.33
2024-07-20,23:37,33.46,70.26
2024-07-20,23:38,33.47,70.28
2024-07-20,23:39,33.48,70.3
2024-07-20,23:40,33.5,70.33
2024-07-20,23:41,33.51,70.35
2024-07-20,23:42,33.53,70.37
2024-07-20,23:43,33.54,70.4
2024-07-20,23:44,33.56,70.42
2024-07-20,23:45,33.57,70.44
2024-07-20,23:46,33.59,70.47
2024-07-20,23:47,33.41,70.34
2024-07-20,23:48,33.43,70.37
2024-07-20,23:49,33.45,70.41
2024-07-20,23:50,33.47,70.44
2024-07-20,23:51,33.49,70.48
2024-07-20,23:52,33.51,70.51
2024-07-20,23:53,33.53,70.55
2024-07-20,23:54,33.55,70.58
2024-07-20,23:55,33.57,70.62
2024-07-20,23:56,33.59,70.66
2024-07-20,23:57,33.62,70.6
2024-07-20,23:58,33.6,70.61
2024-07-20,23:59,33.58,70.62
2024-07-21,00:00,33.55,70.63
2024-07-21,00:01,33.53,70.64
2024-07-21,00:02,33.5,70.66
2024-07-21,00:03,33.48,70.67
2024-07-21,00:04,33.45,70.68
2024-07-21,00:05,33.43,70.69
2024-07-21,00:06,33.4,70.71
2024-07-21,00:07,33.52,70.7
2024-07-21,00:08,33.5,70.71
2024-07-21,00:09,33.47,70.73
2024-07-21,00:10,33.44,70.74
2024-07-21,00:11,33.41,70.76
2024-07-21,00:12,33.39,70.77
2024-07-21,00:13,33.36,70.79
2024-07-21,00:14,33.33,70.8
2024-07-21,00:15,33.3,70.82
2024-07-21,00:16,33.27,70.84
2024-07-21,00:17,33.4,70.88
2024-07-21,00:18,33.38,70.91
2024-07-21,00:19,33.36,70.94
2024-07-21,00:20,33.34,70.97
2024-07-21,00:21,33.32,71.0
2024-07-21,00:22,33.29,71.04
2024-07-21,00:23,33.27,71.07
2024-07-21,00:24,33.25,71.1
2024-07-21,00:25,33.23,71.13
2024-07-21,00:26,33.2,71.17
2024-07-21,00:27,33.2,71.17
2024-07-21,00:28,33.22,71.19
2024-07-21,00:29,33.24,71.21
2024-07-21,00:30,33.26,71.23
2024-07-21,00:31,33.28,71.25
2024-07-21,00:32,33.31,71.27
2024-07-21,00:33,33.33,71.29
2024-07-21,00:34,33.35,71.31
2024-07-21,00:35,33.37,71.33
2024-07-21,00:36,33.4,71.35
2024-07-21,00:37,33.4,71.31
2024-07-21,00:38,33.37,71.34
2024-07-21,00:39,33.34,71.37
2024-07-21,00:40,33.31,71.4
2024-07-21,00:41,33.28,71.43
2024-07-21,00:42,33.25,71.46
2024-07-21,00:43,33.22,71.49
2024-07-21,00:44,33.19,71.52
2024-07-21,00:45,33.16,71.55
2024-07-21,00:46,33.13,71.59
2024-07-21,00:47,33.03,71.42
2024-07-21,00:48,33.07,71.44
2024-07-21,00:49,33.11,71.47
2024-07-21,00:50,33.15,71.5
2024-07-21,00:51,33.19,71.53
2024-07-21,00:52,33.23,71.56
2024-07-21,00:53,33.27,71.59
2024-07-21,00:54,33.31,71.62
2024-07-21,00:55,33.35,71.65
2024-07-21,00:56,33.4,71.68
2024-07-21,00:57,33.11,71.6
2024-07-21,00:58,33.13,71.63
2024-07-21,00:59,33.15,71.67
2024-07-21,01:00,33.18,71.71
2024-07-21,01:01,33.2,71.75
2024-07-21,01:02,33.23,71.78
2024-07-21,01:03,33.25,71.82
2024-07-21,01:04,33.28,71.86
2024-07-21,01:05,33.3,71.9
2024-07-21,01:06,33.33,71.94
2024-07-21,01:07,33.21,71.86
2024-07-21,01:08,33.2,71.88
2024-07-21,01:09,33.19,71.9
2024-07-21,01:10,33.17,71.93
2024-07-21,01:11,33.16,71.95
2024-07-21,01:12,33.14,71.98
2024-07-21,01:13,33.13,72.0
2024-07-21,01:14,33.11,72.03
2024-07-21,01:15,33.1,72.05
2024-07-21,01:16,33.08,72.08
2024-07-21,01:17,32.89,72.02
2024-07-21,01:18,32.92,72.22
2024-07-21,01:19,32.96,72.42
2024-07-21,01:20,33.0,72.63
2024-07-21,01:21,33.04,72.83
2024-07-21,01:22,33.08,73.04
2024-07-21,01:23,33.12,73.24
2024-07-21,01:24,33.16,73.45
2024-07-21,01:25,33.2,73.65
2024-07-21,01:26,33.24,73.86
2024-07-21,01:27,33.15,73.92
2024-07-21,01:28,33.13,73.85
2024-07-21,01:29,33.11,73.77
2024-07-21,01:30,33.09,73.7
2024-07-21,01:31,33.07,73.62
2024-07-21,01:32,33.05,73.55
2024-07-21,01:33,33.03,73.47
2024-07-21,01:34,33.01,73.4
2024-07-21,01:35,32.99,73.32
2024-07-21,01:36,32.96,73.24
2024-07-21,01:37,32.93,73.04
2024-07-21,01:38,32.96,73.1
2024-07-21,01:39,33.0,73.16
2024-07-21,01:40,33.04,73.23
2024-07-21,01:41,33.08,73.29
2024-07-21,01:42,33.11,73.36
2024-07-21,01:43,33.15,73.42
2024-07-21,01:44,33.19,73.49
2024-07-21,01:45,33.23,73.55
2024-07-21,01:46,33.27,73.62
2024-07-21,01:47,32.96,74.11
2024-07-21,01:48,32.99,74.25
2024-07-21,01:49,33.02,74.39
2024-07-21,01:50,33.06,74.53
2024-07-21,01:51,33.09,74.67
2024-07-21,01:52,33.13,74.81
2024-07-21,01:53,33.16,74.95
2024-07-21,01:54,33.2,75.09
2024-07-21,01:55,33.23,75.23
2024-07-21,01:56,33.27,75.38
2024-07-21,01:57,33.21,75.26
2024-07-21,01:58,33.2,75.15
2024-07-21,01:59,33.19,75.04
2024-07-21,02:00,33.17,74.92
2024-07-21,02:01,33.16,74.81
2024-07-21,02:02,33.15,74.7
2024-07-21,02:03,33.13,74.58
2024-07-21,02:04,33.12,74.47
2024-07-21,02:05,33.11,74.36
2024-07-21,02:06,33.09,74.24
2024-07-21,02:07,32.91,74.16
2024-07-21,02:08,32.93,74.15
2024-07-21,02:09,32.96,74.13
2024-07-21,02:10,32.98,74.11
2024-07-21,02:11,33.01,74.09
2024-07-21,02:12,33.03,74.08
2024-07-21,02:13,33.06,74.06
2024-07-21,02:14,33.08,74.04
2024-07-21,02:15,33.11,74.02
2024-07-21,02:16,33.14,74.0
2024-07-21,02:17,32.96,74.36
2024-07-21,02:18,32.97,74.43
2024-07-21,02:19,32.99,74.5
2024-07-21,02:20,33.01,74.58
2024-07-21,02:21,33.03,74.65
2024-07-21,02:22,33.05,74.73
2024-07-21,02:23,33.07,74.8
2024-07-21,02:24,33.09,74.88
2024-07-21,02:25,33.11,74.95
2024-07-21,02:26,33.13,75.03
2024-07-21,02:27,32.88,75.1
2024-07-21,02:28,32.89,75.13
2024-07-21,02:29,32.91,75.16
2024-07-21,02:30,32.93,75.19
2024-07-21,02:31,32.94,75.22
2024-07-21,02:32,32.96,75.25
2024-07-21,02:33,32.98,75.28
2024-07-21,02:34,32.99,75.31
2024-07-21,02:35,33.01,75.34
2024-07-21,02:36,33.03,75.37
2024-07-21,02:37,32.89,75.26
2024-07-21,02:38,32.91,75.29
2024-07-21,02:39,32.94,75.32
2024-07-21,02:40,32.96,75.35
2024-07-21,02:41,32.99,75.38
2024-07-21,02:42,33.01,75.42
2024-07-21,02:43,33.04,75.45
2024-07-21,02:44,33.06,75.48
2024-07-21,02:45,33.09,75.51
2024-07-21,02:46,33.12,75.55
2024-07-21,02:47,33.09,75.2
2024-07-21,02:48,33.07,75.15
2024-07-21,02:49,33.05,75.1
2024-07-21,02:50,33.02,75.04
2024-07-21,02:51,33.0,74.99
2024-07-21,02:52,32.98,74.93
2024-07-21,02:53,32.95,74.88
2024-07-21,02:54,32.93,74.82
2024-07-21,02:55,32.91,74.77
2024-07-21,02:56,32.88,74.71
2024-07-21,02:57,33.03,74.57
2024-07-21,02:58,33.0,74.7
2024-07-21,02:59,32.96,74.83
2024-07-21,03:00,32.93,74.97
2024-07-21,03:01,32.89,75.1
2024-07-21,03:02,32.86,75.23
2024-07-21,03:03,32.82,75.37
2024-07-21,03:04,32.79,75.5
2024-07-21,03:05,32.75,75.63
2024-07-21,03:06,32.71,75.77
2024-07-21,03:07,32.9,75.9
2024-07-21,03:08,32.88,75.87
2024-07-21,03:09,32.85,75.84
2024-07-21,03:10,32.82,75.81
2024-07-21,03:11,32.79,75.78
2024-07-21,03:12,32.77,75.75
2024-07-21,03:13,32.74,75.72
2024-07-21,03:14,32.71,75.69
2024-07-21,03:15,32.68,75.66
2024-07-21,03:16,32.65,75.62
2024-07-21,03:17,32.89,75.64
2024-07-21,03:18,32.87,75.62
2024-07-21,03:19,32.85,75.59
2024-07-21,03:20,32.82,75.56
2024-07-21,03:21,32.8,75.53
2024-07-21,03:22,32.77,75.5
2024-07-21,03:23,32.75,75.47
2024-07-21,03:24,32.72,75.44
2024-07-21,03:25,32.7,75.41
2024-07-21,03:26,32.67,75.38
2024-07-21,03:27,32.78,75.42
2024-07-21,03:28,32.76,75.41
2024-07-21,03:29,32.73,75.4
2024-07-21,03:30,32.7,75.38
2024-07-21,03:31,32.68,75.37
2024-07-21,03:32,32.65,75.35
2024-07-21,03:33,32.62,75.34
2024-07-21,03:34,32.6,75.32
2024-07-21,03:35,32.57,75.31
2024-07-21,03:36,32.54,75.29
2024-07-21,03:37,32.53,75.21
2024-07-21,03:38,32.55,75.26
2024-07-21,03:39,32.57,75.32
2024-07-21,03:40,32.6,75.37
2024-07-21,03:41,32.62,75.43
2024-07-21,03:42,32.65,75.48
2024-07-21,03:43,32.67,75.54
2024-07-21,03:44,32.7,75.59
2024-07-21,03:45,32.72,75.65
2024-07-21,03:46,32.75,75.71
2024-07-21,03:47,32.74,75.73
2024-07-21,03:48,32.71,75.77
2024-07-21,03:49,32.67,75.81
2024-07-21,03:50,32.64,75.85
2024-07-21,03:51,32.6,75.89
2024-07-21,03:52,32.57,75.94
2024-07-21,03:53,32.53,75.98
2024-07-21,03:54,32.5,76.02
2024-07-21,03:55,32.46,76.06
2024-07-21,03:56,32.42,76.11
2024-07-21,03:57,32.65,76.15
2024-07-21,03:58,32.64,76.18
2024-07-21,03:59,32.62,76.22
2024-07-21,04:00,32.6,76.26
2024-07-21,04:01,32.59,76.3
2024-07-21,04:02,32.57,76.33
2024-07-21,04:03,32.55,76.37
2024-07-21,04:04,32.54,76.41
2024-07-21,04:05,32.52,76.45
2024-07-21,04:06,32.5,76.49
2024-07-21,04:07,32.65,76.26
2024-07-21,04:08,32.62,76.28
2024-07-21,04:09,32.58,76.3
2024-07-21,04:10,32.55,76.32
2024-07-21,04:11,32.51,76.34
2024-07-21,04:12,32.48,76.36
2024-07-21,04:13,32.44,76.38
2024-07-21,04:14,32.41,76.4
2024-07-21,04:15,32.37,76.42
2024-07-21,04:16,32.33,76.44
2024-07-21,04:17,32.34,76.35
2024-07-21,04:18,32.37,76.37
2024-07-21,04:19,32.4,76.39
2024-07-21,04:20,32.44,76.42
2024-07-21,04:21,32.47,76.44
2024-07-21,04:22,32.51,76.46
2024-07-21,04:23,32.54,76.49
2024-07-21,04:24,32.58,76.51
2024-07-21,04:25,32.61,76.53
2024-07-21,04:26,32.65,76.56
2024-07-21,04:27,32.65,76.56
2024-07-21,04:28,32.61,76.59
2024-07-21,04:29,32.57,76.62
2024-07-21,04:30,32.53,76.65
2024-07-21,04:31,32.49,76.68
2024-07-21,04:32,32.44,76.71
2024-07-21,04:33,32.4,76.74
2024-07-21,04:34,32.36,76.77
2024-07-21,04:35,32.32,76.8
2024-07-21,04:36,32.27,76.84
2024-07-21,04:37,32.53,76.99
2024-07-21,04:38,32.51,76.95
2024-07-21,04:39,32.49,76.9
2024-07-21,04:40,32.47,76.86
2024-07-21,04:41,32.45,76.81
2024-07-21,04:42,32.43,76.77
2024-07-21,04:43,32.41,76.72
2024-07-21,04:44,32.39,76.68
2024-07-21,04:45,32.37,76.63
2024-07-21,04:46,32.34,76.58
2024-07-21,04:47,32.25,76.81
2024-07-21,04:48,32.26,76.86
2024-07-21,04:49,32.28,76.91
2024-07-21,04:50,32.3,76.97
2024-07-21,04:51,32.32,77.02
2024-07-21,04:52,32.33,77.07
2024-07-21,04:53,32.35,77.13
2024-07-21,04:54,32.37,77.18
2024-07-21,04:55,32.39,77.23
2024-07-21,04:56,32.41,77.29
2024-07-21,04:57,32.41,77.27
2024-07-21,04:58,32.39,77.28
2024-07-21,04:59,32.36,77.3
2024-07-21,05:00,32.33,77.32
2024-07-21,05:01,32.3,77.34
2024-07-21,05:02,32.27,77.35
2024-07-21,05:03,32.24,77.37
2024-07-21,05:04,32.21,77.39
2024-07-21,05:05,32.18,77.41
2024-07-21,05:06,32.15,77.43
2024-07-21,05:07,32.41,77.41
2024-07-21,05:08,32.39,77.43
2024-07-21,05:09,32.36,77.46
2024-07-21,05:10,32.33,77.48
2024-07-21,05:11,32.3,77.51
2024-07-21,05:12,32.27,77.53
2024-07-21,05:13,32.24,77.56
2024-07-21,05:14,32.21,77.58
2024-07-21,05:15,32.18,77.61
2024-07-21,05:16,32.15,77.64
2024-07-21,05:17,32.21,77.47
2024-07-21,05:18,32.2,77.49
2024-07-21,05:19,32.19,77.52
2024-07-21,05:20,32.18,77.55
2024-07-21,05:21,32.17,77.58
2024-07-21,05:22,32.16,77.61
2024-07-21,05:23,32.15,77.64
2024-07-21,05:24,32.14,77.67
2024-07-21,05:25,32.13,77.7
2024-07-21,05:26,32.12,77.73
2024-07-21,05:27,32.15,77.65
2024-07-21,05:28,32.16,77.69
2024-07-21,05:29,32.17,77.74
2024-07-21,05:30,32.19,77.78
2024-07-21,05:31,32.2,77.83
2024-07-21,05:32,32.21,77.87
2024-07-21,05:33,32.23,77.92
2024-07-21,05:34,32.24,77.96
2024-07-21,05:35,32.25,78.01
2024-07-21,05:36,32.27,78.06
2024-07-21,05:37,32.21,78.07
2024-07-21,05:38,32.2,78.1
2024-07-21,05:39,32.18,78.14
2024-07-21,05:40,32.16,78.18
2024-07-21,05:41,32.14,78.21
2024-07-21,05:42,32.12,78.25
2024-07-21,05:43,32.1,78.29
2024-07-21,05:44,32.08,78.32
2024-07-21,05:45,32.06,78.36
2024-07-21,05:46,32.04,78.4
2024-07-21,05:47,31.9,78.36
2024-07-21,05:48,31.95,78.39
2024-07-21,05:49,32.01,78.42
2024-07-21,05:50,32.07,78.46
2024-07-21,05:51,32.12,78.49
2024-07-21,05:52,32.18,78.52
2024-07-21,05:53,32.24,78.56
2024-07-21,05:54,32.29,78.59
2024-07-21,05:55,32.35,78.62
2024-07-21,05:56,32.41,78.66
2024-07-21,05:57,32.18,78.53
2024-07-21,05:58,32.17,78.55
2024-07-21,05:59,32.15,78.58
2024-07-21,06:00,32.13,78.6
2024-07-21,06:01,32.11,78.63
2024-07-21,06:02,32.1,78.65
2024-07-21,06:03,32.08,78.68
2024-07-21,06:04,32.06,78.7
2024-07-21,06:05,32.04,78.73
2024-07-21,06:06,32.02,78.76
2024-07-21,06:07,31.9,78.87
2024-07-21,06:08,31.92,78.86
2024-07-21,06:09,31.95,78.85
2024-07-21,06:10,31.98,78.83
2024-07-21,06:11,32.01,78.82
2024-07-21,06:12,32.03,78.81
2024-07-21,06:13,32.06,78.79
2024-07-21,06:14,32.09,78.78
2024-07-21,06:15,32.12,78.77
2024-07-21,06:16,32.15,78.75
2024-07-21,06:17,31.9,78.73
2024-07-21,06:18,31.92,78.74
2024-07-21,06:19,31.95,78.75
2024-07-21,06:20,31.98,78.76
2024-07-21,06:21,32.01,78.77
2024-07-21,06:22,32.03,78.79
2024-07-21,06:23,32.06,78.8
2024-07-21,06:24,32.09,78.81
2024-07-21,06:25,32.12,78.82
2024-07-21,06:26,32.15,78.84
2024-07-21,06:27,31.89,78.7
2024-07-21,06:28,31.91,78.72
2024-07-21,06:29,31.94,78.75
2024-07-21,06:30,31.97,78.77
2024-07-21,06:31,32.0,78.8
2024-07-21,06:32,32.03,78.82
2024-07-21,06:33,32.06,78.85
2024-07-21,06:34,32.09,78.87
2024-07-21,06:35,32.12,78.9
2024-07-21,06:36,32.15,78.93
2024-07-21,06:37,32.03,78.86
2024-07-21,06:38,32.0,78.88
2024-07-21,06:39,31.96,78.9
2024-07-21,06:40,31.93,78.92
2024-07-21,06:41,31.89,78.94
2024-07-21,06:42,31.86,78.97
2024-07-21,06:43,31.82,78.99
2024-07-21,06:44,31.79,79.01
2024-07-21,06:45,31.75,79.03
2024-07-21,06:46,31.71,79.06
2024-07-21,06:47,31.89,78.98
2024-07-21,06:48,31.87,79.01
2024-07-21,06:49,31.84,79.05
2024-07-21,06:50,31.82,79.09
2024-07-21,06:51,31.79,79.13
2024-07-21,06:52,31.77,79.16
2024-07-21,06:53,31.74,79.2
2024-07-21,06:54,31.72,79.24
2024-07-21,06:55,31.69,79.28
2024-07-21,06:56,31.66,79.32
2024-07-21,06:57,31.89,79.38
2024-07-21,06:58,31.87,79.43
2024-07-21,06:59,31.84,79.48
2024-07-21,07:00,31.82,79.54
2024-07-21,07:01,31.79,79.59
2024-07-21,07:02,31.77,79.65
